cellid,commid,xcoord,ycoord
8878,8975,9.24482,45.54363
8879,8975,9.24783,45.54362
8880,8380,9.25084,45.54361
8881,8380,9.25385,45.54361
8882,8380,9.25686,45.5436
8883,8380,9.25987,45.54359
8884,9085,9.26288,45.54359
8885,9085,9.2659,45.54358
8886,9096,9.26891,45.54357
8887,9096,9.27192,45.54357
8888,9096,9.27493,45.54356
8889,9096,9.27794,45.54355
8890,9096,9.28095,45.54354
8891,9096,9.28396,45.54354
8892,9096,9.28697,45.54353
8893,9096,9.28998,45.54352
8894,9096,9.29299,45.54351
8895,9096,9.296,45.54351
8896,9096,9.29901,45.5435
8897,9096,9.30202,45.54349
8898,9096,9.30503,45.54348
8899,9096,9.30804,45.54347
8900,9096,9.31105,45.54347
8901,8502,9.01303,45.546
8902,8502,9.01604,45.546
8903,8502,9.01906,45.546
8904,8502,9.02207,45.546
8905,8502,9.02508,45.546
8906,8502,9.02809,45.546
8907,8502,9.0311,45.546
8908,8502,9.03411,45.546
8909,8502,9.03712,45.546
8910,8502,9.04013,45.546
8911,8502,9.04314,45.546
8912,8502,9.04615,45.546
8913,8502,9.04916,45.54599
8914,8502,9.05217,45.54599
8915,8502,9.05518,45.54599
8916,8502,9.05819,45.54599
8917,8502,9.0612,45.54599
8918,8502,9.06421,45.54599
8919,8502,9.06722,45.54598
8920,8502,9.07023,45.54598
8921,9120,9.07324,45.54598
8922,9120,9.07625,45.54598
8923,9120,9.07926,45.54598
8924,9120,9.08227,45.54597
8925,9120,9.08528,45.54597
8926,9120,9.08829,45.54597
8927,9120,9.0913,45.54597
8928,9120,9.09431,45.54597
8929,8834,9.09732,45.54596
8930,8834,9.10034,45.54596
8931,8834,9.10335,45.54596
8932,8834,9.10636,45.54596
8933,8734,9.10937,45.54595
8934,8734,9.11238,45.54595
8935,8734,9.11539,45.54595
8936,8734,9.1184,45.54594
8937,8734,9.12141,45.54594
8938,8734,9.12442,45.54594
8939,8734,9.12743,45.54593
8940,8734,9.13044,45.54593
8941,8734,9.13345,45.54593
8942,8734,9.13646,45.54592
8943,8734,9.13947,45.54592
8944,8734,9.14248,45.54592
8945,8734,9.14549,45.54591
8946,8734,9.1485,45.54591
8947,8734,9.15151,45.5459
8948,9150,9.15452,45.5459
8949,9150,9.15753,45.5459
8950,9150,9.16054,45.54589
8951,9150,9.16355,45.54589
8952,9150,9.16656,45.54588
8953,9150,9.16957,45.54588
8954,9150,9.17258,45.54587
8955,9368,9.17559,45.54587
8956,9368,9.1786,45.54586
8957,9368,9.18162,45.54586
8958,9368,9.18463,45.54586
8959,9368,9.18764,45.54585
8960,9368,9.19065,45.54585
8961,9368,9.19366,45.54584
8962,9368,9.19667,45.54584
8963,9368,9.19968,45.54583
8964,9368,9.20269,45.54582
8965,9368,9.2057,45.54582
8966,9368,9.20871,45.54581
8967,9368,9.21172,45.54581
8968,9368,9.21473,45.5458
8969,9368,9.21774,45.5458
8970,9368,9.22075,45.54579
8971,9368,9.22376,45.54579
8972,9368,9.22677,45.54578
8973,9368,9.22978,45.54577
8974,9368,9.23279,45.54577
8975,9368,9.2358,45.54576
8976,9368,9.23881,45.54575
8977,9368,9.24182,45.54575
8978,9368,9.24483,45.54574
8979,8975,9.24784,45.54574
8980,9080,9.25085,45.54573
8981,9080,9.25386,45.54572
8982,9080,9.25687,45.54572
8983,9085,9.25988,45.54571
8984,9085,9.26289,45.5457
8985,9085,9.26591,45.5457
8986,9085,9.26892,45.54569
8987,9096,9.27193,45.54568
8988,9096,9.27494,45.54567
8989,9096,9.27795,45.54567
8990,9096,9.28096,45.54566
8991,9096,9.28397,45.54565
8992,9096,9.28698,45.54564
8993,9096,9.28999,45.54564
8994,9096,9.293,45.54563
8995,9096,9.29601,45.54562
8996,9096,9.29902,45.54561
8997,9096,9.30203,45.54561
8998,9096,9.30504,45.5456
8999,9096,9.30805,45.54559
9000,9096,9.31106,45.54558
9001,8502,9.01303,45.54812
9002,8502,9.01605,45.54812
9003,8502,9.01906,45.54812
9004,8502,9.02207,45.54812
9005,8502,9.02508,45.54812
9006,8502,9.02809,45.54812
9007,8502,9.0311,45.54812
9008,8502,9.03411,45.54811
9009,8502,9.03712,45.54811
9010,8502,9.04013,45.54811
9011,8502,9.04314,45.54811
9012,8502,9.04615,45.54811
9013,8502,9.04916,45.54811
9014,8502,9.05217,45.54811
9015,8502,9.05518,45.54811
9016,8502,9.05819,45.54811
9017,8502,9.0612,45.5481
9018,8502,9.06421,45.5481
9019,9120,9.06722,45.5481
9020,9120,9.07023,45.5481
9021,9120,9.07324,45.5481
9022,9120,9.07626,45.54809
9023,9120,9.07927,45.54809
9024,9120,9.08228,45.54809
9025,9120,9.08529,45.54809
9026,9120,9.0883,45.54809
9027,9120,9.09131,45.54808
9028,9120,9.09432,45.54808
9029,9120,9.09733,45.54808
9030,8834,9.10034,45.54808
9031,8834,9.10335,45.54807
9032,8834,9.10636,45.54807
9033,8734,9.10937,45.54807
9034,8734,9.11238,45.54806
9035,8734,9.11539,45.54806
9036,8734,9.1184,45.54806
9037,8734,9.12141,45.54806
9038,8734,9.12442,45.54805
9039,8734,9.12743,45.54805
9040,8734,9.13044,45.54805
9041,8734,9.13345,45.54804
9042,8734,9.13646,45.54804
9043,8734,9.13948,45.54803
9044,8734,9.14249,45.54803
9045,8734,9.1455,45.54803
9046,8734,9.14851,45.54802
9047,8734,9.15152,45.54802
9048,9150,9.15453,45.54802
9049,9150,9.15754,45.54801
9050,9150,9.16055,45.54801
9051,9150,9.16356,45.548
9052,9150,9.16657,45.548
9053,9150,9.16958,45.54799
9054,9368,9.17259,45.54799
9055,9368,9.1756,45.54798
9056,9368,9.17861,45.54798
9057,9368,9.18162,45.54798
9058,9368,9.18463,45.54797
9059,9368,9.18764,45.54797
9060,9368,9.19065,45.54796
9061,9368,9.19366,45.54796
9062,9368,9.19667,45.54795
9063,9368,9.19968,45.54795
9064,9368,9.2027,45.54794
9065,9368,9.20571,45.54793
9066,9368,9.20872,45.54793
9067,9368,9.21173,45.54792
9068,9368,9.21474,45.54792
9069,9368,9.21775,45.54791
9070,9368,9.22076,45.54791
9071,9368,9.22377,45.5479
9072,9368,9.22678,45.54789
9073,9368,9.22979,45.54789
9074,9368,9.2328,45.54788
9075,9368,9.23581,45.54788
9076,9368,9.23882,45.54787
9077,9368,9.24183,45.54786
9078,9368,9.24484,45.54786
9079,9368,9.24785,45.54785
9080,9080,9.25086,45.54784
9081,9080,9.25387,45.54784
9082,9080,9.25688,45.54783
9083,9080,9.25989,45.54782
9084,9085,9.2629,45.54782
9085,9085,9.26592,45.54781
9086,9085,9.26893,45.5478
9087,9096,9.27194,45.5478
9088,9096,9.27495,45.54779
9089,9096,9.27796,45.54778
9090,9096,9.28097,45.54777
9091,9096,9.28398,45.54777
9092,9096,9.28699,45.54776
9093,9096,9.29,45.54775
9094,9096,9.29301,45.54774
9095,9096,9.29602,45.54774
9096,9096,9.29903,45.54773
9097,9096,9.30204,45.54772
9098,9096,9.30505,45.54771
9099,9096,9.30806,45.5477
9100,9096,9.31107,45.5477
9101,8502,9.01304,45.55023
9102,8502,9.01605,45.55023
9103,8502,9.01906,45.55023
9104,8502,9.02207,45.55023
9105,8502,9.02508,45.55023
9106,8502,9.02809,45.55023
9107,8502,9.0311,45.55023
9108,8502,9.03411,45.55023
9109,8502,9.03712,45.55023
9110,8502,9.04013,45.55023
9111,8502,9.04314,45.55023
9112,8502,9.04615,45.55023
9113,8502,9.04916,45.55022
9114,8502,9.05217,45.55022
9115,8502,9.05518,45.55022
9116,8502,9.05819,45.55022
9117,8502,9.06121,45.55022
9118,9120,9.06422,45.55022
9119,9120,9.06723,45.55022
9120,9120,9.07024,45.55021
9121,9120,9.07325,45.55021
9122,9120,9.07626,45.55021
9123,9120,9.07927,45.55021
9124,9120,9.08228,45.55021
9125,9120,9.08529,45.5502
9126,9120,9.0883,45.5502
9127,9120,9.09131,45.5502
9128,9120,9.09432,45.5502
9129,8834,9.09733,45.55019
9130,8834,9.10034,45.55019
9131,8734,9.10335,45.55019
9132,8734,9.10636,45.55019
9133,8734,9.10937,45.55018
9134,8734,9.11239,45.55018
9135,8734,9.1154,45.55018
9136,8734,9.11841,45.55017
9137,8734,9.12142,45.55017
9138,8734,9.12443,45.55017
9139,8734,9.12744,45.55016
9140,8734,9.13045,45.55016
9141,8734,9.13346,45.55016
9142,8734,9.13647,45.55015
9143,8734,9.13948,45.55015
9144,8734,9.14249,45.55015
9145,8734,9.1455,45.55014
9146,8734,9.14851,45.55014
9147,9747,9.15152,45.55013
9148,9150,9.15453,45.55013
9149,9150,9.15754,45.55013
9150,9150,9.16055,45.55012
9151,9150,9.16357,45.55012
9152,9150,9.16658,45.55011
9153,9150,9.16959,45.55011
9154,9368,9.1726,45.5501
9155,9368,9.17561,45.5501
9156,9368,9.17862,45.5501
9157,9368,9.18163,45.55009
9158,9368,9.18464,45.55009
9159,9368,9.18765,45.55008
9160,9368,9.19066,45.55008
9161,9368,9.19367,45.55007
9162,9368,9.19668,45.55007
9163,9368,9.19969,45.55006
9164,9368,9.2027,45.55006
9165,9368,9.20571,45.55005
9166,9368,9.20872,45.55004
9167,9368,9.21173,45.55004
9168,9368,9.21475,45.55003
9169,9368,9.21776,45.55003
9170,9368,9.22077,45.55002
9171,9368,9.22378,45.55002
9172,9368,9.22679,45.55001
9173,9368,9.2298,45.55
9174,9368,9.23281,45.55
9175,9368,9.23582,45.54999
9176,9368,9.23883,45.54999
9177,9368,9.24184,45.54998
9178,9368,9.24485,45.54997
9179,9368,9.24786,45.54997
9180,9080,9.25087,45.54996
9181,9080,9.25388,45.54995
9182,9080,9.25689,45.54995
9183,9080,9.2599,45.54994
9184,9085,9.26291,45.54993
9185,9085,9.26593,45.54993
9186,9085,9.26894,45.54992
9187,9096,9.27195,45.54991
9188,9096,9.27496,45.5499
9189,9096,9.27797,45.5499
9190,9096,9.28098,45.54989
9191,9096,9.28399,45.54988
9192,9096,9.287,45.54987
9193,9096,9.29001,45.54987
9194,9096,9.29302,45.54986
9195,9096,9.29603,45.54985
9196,9096,9.29904,45.54984
9197,9096,9.30205,45.54984
9198,9096,9.30506,45.54983
9199,9096,9.30807,45.54982
9200,9096,9.31108,45.54981
9201,8502,9.01304,45.55235
9202,8502,9.01605,45.55235
9203,8502,9.01906,45.55235
9204,8502,9.02207,45.55235
9205,8502,9.02508,45.55235
9206,8502,9.02809,45.55235
9207,8502,9.0311,45.55235
9208,8502,9.03411,45.55235
9209,8502,9.03712,45.55234
9210,8502,9.04013,45.55234
9211,8502,9.04314,45.55234
9212,8502,9.04615,45.55234
9213,8502,9.04916,45.55234
9214,8502,9.05218,45.55234
9215,8502,9.05519,45.55234
9216,8502,9.0582,45.55234
9217,9120,9.06121,45.55233
9218,9120,9.06422,45.55233
9219,9120,9.06723,45.55233
9220,9120,9.07024,45.55233
9221,9120,9.07325,45.55233
9222,9120,9.07626,45.55232
9223,9120,9.07927,45.55232
9224,9120,9.08228,45.55232
9225,9120,9.08529,45.55232
9226,9120,9.0883,45.55232
9227,9120,9.09131,45.55231
9228,9120,9.09433,45.55231
9229,8834,9.09734,45.55231
9230,8834,9.10035,45.55231
9231,8734,9.10336,45.5523
9232,8734,9.10637,45.5523
9233,8734,9.10938,45.5523
9234,8734,9.11239,45.5523
9235,8734,9.1154,45.55229
9236,8734,9.11841,45.55229
9237,8734,9.12142,45.55229
9238,8734,9.12443,45.55228
9239,8734,9.12744,45.55228
9240,8734,9.13045,45.55228
9241,8734,9.13346,45.55227
9242,8734,9.13648,45.55227
9243,8734,9.13949,45.55227
9244,8734,9.1425,45.55226
9245,8844,9.14551,45.55226
9246,9747,9.14852,45.55225
9247,9747,9.15153,45.55225
9248,9747,9.15454,45.55225
9249,9150,9.15755,45.55224
9250,9150,9.16056,45.55224
9251,9150,9.16357,45.55223
9252,9150,9.16658,45.55223
9253,9150,9.16959,45.55222
9254,9368,9.1726,45.55222
9255,9368,9.17561,45.55222
9256,9368,9.17863,45.55221
9257,9368,9.18164,45.55221
9258,9368,9.18465,45.5522
9259,9368,9.18766,45.5522
9260,9368,9.19067,45.55219
9261,9368,9.19368,45.55219
9262,9368,9.19669,45.55218
9263,9368,9.1997,45.55218
9264,9368,9.20271,45.55217
9265,9368,9.20572,45.55217
9266,9368,9.20873,45.55216
9267,9368,9.21174,45.55215
9268,9368,9.21475,45.55215
9269,9368,9.21776,45.55214
9270,9368,9.22077,45.55214
9271,9368,9.22379,45.55213
9272,9368,9.2268,45.55213
9273,9368,9.22981,45.55212
9274,9368,9.23282,45.55211
9275,9368,9.23583,45.55211
9276,9368,9.23884,45.5521
9277,9368,9.24185,45.55209
9278,9368,9.24486,45.55209
9279,9368,9.24787,45.55208
9280,9368,9.25088,45.55207
9281,9080,9.25389,45.55207
9282,9080,9.2569,45.55206
9283,9080,9.25991,45.55205
9284,9080,9.26292,45.55205
9285,9085,9.26593,45.55204
9286,9096,9.26895,45.55203
9287,9096,9.27196,45.55203
9288,9096,9.27497,45.55202
9289,9096,9.27798,45.55201
9290,9096,9.28099,45.552
9291,9096,9.284,45.552
9292,9096,9.28701,45.55199
9293,9096,9.29002,45.55198
9294,9096,9.29303,45.55197
9295,9096,9.29604,45.55197
9296,9096,9.29905,45.55196
9297,9096,9.30206,45.55195
9298,9096,9.30507,45.55194
9299,9096,9.30808,45.55193
9300,9096,9.31109,45.55193
9301,8502,9.01304,45.55446
9302,8502,9.01605,45.55446
9303,8502,9.01906,45.55446
9304,8502,9.02207,45.55446
9305,8502,9.02508,45.55446
9306,8502,9.02809,45.55446
9307,8502,9.0311,45.55446
9308,8502,9.03411,45.55446
9309,8502,9.03712,45.55446
9310,8502,9.04013,45.55446
9311,8502,9.04314,45.55446
9312,8502,9.04616,45.55446
9313,8502,9.04917,45.55445
9314,8502,9.05218,45.55445
9315,8502,9.05519,45.55445
9316,8502,9.0582,45.55445
9317,9120,9.06121,45.55445
9318,9120,9.06422,45.55445
9319,9120,9.06723,45.55445
9320,9120,9.07024,45.55444
9321,9120,9.07325,45.55444
9322,9120,9.07626,45.55444
9323,9120,9.07927,45.55444
9324,9120,9.08229,45.55444
9325,9120,9.0853,45.55443
9326,9120,9.08831,45.55443
9327,9120,9.09132,45.55443
9328,9120,9.09433,45.55443
9329,8834,9.09734,45.55442
9330,8834,9.10035,45.55442
9331,8734,9.10336,45.55442
9332,8734,9.10637,45.55442
9333,8734,9.10938,45.55441
9334,8734,9.11239,45.55441
9335,8734,9.1154,45.55441
9336,8734,9.11842,45.5544
9337,8734,9.12143,45.5544
9338,8734,9.12444,45.5544
9339,8734,9.12745,45.55439
9340,8734,9.13046,45.55439
9341,8734,9.13347,45.55439
9342,8734,9.13648,45.55438
9343,9747,9.13949,45.55438
9344,9747,9.1425,45.55438
9345,9747,9.14551,45.55437
9346,9747,9.14852,45.55437
9347,9747,9.15153,45.55437
9348,9747,9.15455,45.55436
9349,9747,9.15756,45.55436
9350,9747,9.16057,45.55435
9351,9747,9.16358,45.55435
9352,9747,9.16659,45.55434
9353,9368,9.1696,45.55434
9354,9368,9.17261,45.55434
9355,9368,9.17562,45.55433
9356,9368,9.17863,45.55433
9357,9368,9.18164,45.55432
9358,9368,9.18465,45.55432
9359,9368,9.18766,45.55431
9360,9368,9.19068,45.55431
9361,9368,9.19369,45.5543
9362,9368,9.1967,45.5543
9363,9368,9.19971,45.55429
9364,9368,9.20272,45.55429
9365,9368,9.20573,45.55428
9366,9368,9.20874,45.55427
9367,9368,9.21175,45.55427
9368,9368,9.21476,45.55426
9369,9368,9.21777,45.55426
9370,9368,9.22078,45.55425
9371,9368,9.22379,45.55425
9372,9368,9.2268,45.55424
9373,9368,9.22982,45.55423
9374,9368,9.23283,45.55423
9375,9368,9.23584,45.55422
9376,9368,9.23885,45.55422
9377,9368,9.24186,45.55421
9378,9368,9.24487,45.5542
9379,9368,9.24788,45.5542
9380,9368,9.25089,45.55419
9381,9080,9.2539,45.55418
9382,9884,9.25691,45.55418
9383,9080,9.25992,45.55417
9384,9080,9.26293,45.55416
9385,9096,9.26594,45.55416
9386,9096,9.26896,45.55415
9387,9096,9.27197,45.55414
9388,9096,9.27498,45.55413
9389,9096,9.27799,45.55413
9390,9096,9.281,45.55412
9391,9096,9.28401,45.55411
9392,9096,9.28702,45.5541
9393,9096,9.29003,45.5541
9394,9096,9.29304,45.55409
9395,9096,9.29605,45.55408
9396,9096,9.29906,45.55407
9397,9096,9.30207,45.55407
9398,9096,9.30509,45.55406
9399,9096,9.3081,45.55405
9400,9096,9.31111,45.55404
9401,8502,9.01304,45.55658
9402,8502,9.01605,45.55658
9403,8502,9.01906,45.55658
9404,8502,9.02207,45.55658
9405,8502,9.02508,45.55658
9406,8502,9.02809,45.55658
9407,8502,9.0311,45.55658
9408,8502,9.03411,45.55658
9409,8502,9.03712,45.55657
9410,8502,9.04014,45.55657
9411,8502,9.04315,45.55657
9412,8502,9.04616,45.55657
9413,8502,9.04917,45.55657
9414,8502,9.05218,45.55657
9415,8502,9.05519,45.55657
9416,9120,9.0582,45.55657
9417,9120,9.06121,45.55656
9418,9120,9.06422,45.55656
9419,9120,9.06723,45.55656
9420,9120,9.07024,45.55656
9421,9120,9.07326,45.55656
9422,9120,9.07627,45.55656
9423,9120,9.07928,45.55655
9424,9120,9.08229,45.55655
9425,9120,9.0853,45.55655
9426,9120,9.08831,45.55655
9427,9120,9.09132,45.55654
9428,9120,9.09433,45.55654
9429,8834,9.09734,45.55654
9430,8734,9.10035,45.55654
9431,8734,9.10337,45.55653
9432,8734,9.10638,45.55653
9433,8734,9.10939,45.55653
9434,8734,9.1124,45.55653
9435,8734,9.11541,45.55652
9436,8734,9.11842,45.55652
9437,8734,9.12143,45.55652
9438,8734,9.12444,45.55651
9439,8734,9.12745,45.55651
9440,8734,9.13046,45.55651
9441,8734,9.13347,45.5565
9442,8734,9.13649,45.5565
9443,9747,9.1395,45.5565
9444,9747,9.14251,45.55649
9445,9747,9.14552,45.55649
9446,9747,9.14853,45.55648
9447,9747,9.15154,45.55648
9448,9747,9.15455,45.55648
9449,9747,9.15756,45.55647
9450,9747,9.16057,45.55647
9451,9747,9.16358,45.55646
9452,9747,9.16659,45.55646
9453,9747,9.16961,45.55645
9454,9368,9.17262,45.55645
9455,9368,9.17563,45.55645
9456,9368,9.17864,45.55644
9457,9368,9.18165,45.55644
9458,9368,9.18466,45.55643
9459,9368,9.18767,45.55643
9460,9368,9.19068,45.55642
9461,9368,9.19369,45.55642
9462,9368,9.1967,45.55641
9463,9368,9.19971,45.55641
9464,9368,9.20273,45.5564
9465,9368,9.20574,45.5564
9466,9368,9.20875,45.55639
9467,9368,9.21176,45.55638
9468,9368,9.21477,45.55638
9469,9368,9.21778,45.55637
9470,9368,9.22079,45.55637
9471,9368,9.2238,45.55636
9472,9368,9.22681,45.55636
9473,9368,9.22982,45.55635
9474,9368,9.23283,45.55634
9475,9368,9.23585,45.55634
9476,9368,9.23886,45.55633
9477,9368,9.24187,45.55632
9478,9368,9.24488,45.55632
9479,9368,9.24789,45.55631
9480,9368,9.2509,45.55631
9481,9884,9.25391,45.5563
9482,9884,9.25692,45.55629
9483,9884,9.25993,45.55629
9484,9884,9.26294,45.55628
9485,9884,9.26595,45.55627
9486,9096,9.26897,45.55626
9487,9096,9.27198,45.55626
9488,9096,9.27499,45.55625
9489,9096,9.278,45.55624
9490,9096,9.28101,45.55624
9491,9096,9.28402,45.55623
9492,9096,9.28703,45.55622
9493,9096,9.29004,45.55621
9494,9096,9.29305,45.5562
9495,9096,9.29606,45.5562
9496,9096,9.29907,45.55619
9497,9096,9.30209,45.55618
9498,9096,9.3051,45.55617
9499,9096,9.30811,45.55617
9500,9096,9.31112,45.55616
9501,8502,9.01304,45.5587
9502,8502,9.01605,45.55869
9503,8502,9.01906,45.55869
9504,8502,9.02207,45.55869
9505,8502,9.02508,45.55869
9506,8502,9.02809,45.55869
9507,8502,9.0311,45.55869
9508,8502,9.03411,45.55869
9509,8502,9.03713,45.55869
9510,8502,9.04014,45.55869
9511,8502,9.04315,45.55869
9512,8502,9.04616,45.55869
9513,8502,9.04917,45.55869
9514,9120,9.05218,45.55868
9515,9120,9.05519,45.55868
9516,9120,9.0582,45.55868
9517,9120,9.06121,45.55868
9518,9120,9.06423,45.55868
9519,9120,9.06724,45.55868
9520,9120,9.07025,45.55867
9521,9120,9.07326,45.55867
9522,9120,9.07627,45.55867
9523,9120,9.07928,45.55867
9524,9120,9.08229,45.55867
9525,9120,9.0853,45.55866
9526,9120,9.08831,45.55866
9527,9120,9.09132,45.55866
9528,9120,9.09434,45.55866
9529,8734,9.09735,45.55865
9530,8734,9.10036,45.55865
9531,8734,9.10337,45.55865
9532,8734,9.10638,45.55865
9533,8734,9.10939,45.55864
9534,8734,9.1124,45.55864
9535,8734,9.11541,45.55864
9536,8734,9.11842,45.55863
9537,8734,9.12144,45.55863
9538,8734,9.12445,45.55863
9539,8734,9.12746,45.55862
9540,8734,9.13047,45.55862
9541,8734,9.13348,45.55862
9542,8734,9.13649,45.55861
9543,9747,9.1395,45.55861
9544,9747,9.14251,45.55861
9545,9747,9.14552,45.5586
9546,9747,9.14853,45.5586
9547,9747,9.15155,45.5586
9548,9747,9.15456,45.55859
9549,9747,9.15757,45.55859
9550,9747,9.16058,45.55858
9551,9747,9.16359,45.55858
9552,9747,9.1666,45.55857
9553,9747,9.16961,45.55857
9554,9368,9.17262,45.55857
9555,9368,9.17563,45.55856
9556,9368,9.17865,45.55856
9557,9368,9.18166,45.55855
9558,9368,9.18467,45.55855
9559,9368,9.18768,45.55854
9560,9368,9.19069,45.55854
9561,9368,9.1937,45.55853
9562,9368,9.19671,45.55853
9563,9368,9.19972,45.55852
9564,9368,9.20273,45.55852
9565,9368,9.20574,45.55851
9566,9368,9.20876,45.55851
9567,9368,9.21177,45.5585
9568,9368,9.21478,45.55849
9569,9368,9.21779,45.55849
9570,9368,9.2208,45.55848
9571,9368,9.22381,45.55848
9572,9368,9.22682,45.55847
9573,9368,9.22983,45.55846
9574,9368,9.23284,45.55846
9575,9368,9.23585,45.55845
9576,9368,9.23887,45.55845
9577,9368,9.24188,45.55844
9578,9368,9.24489,45.55843
9579,9368,9.2479,45.55843
9580,9368,9.25091,45.55842
9581,9884,9.25392,45.55841
9582,9884,9.25693,45.55841
9583,9884,9.25994,45.5584
9584,9884,9.26295,45.55839
9585,9884,9.26596,45.55839
9586,9096,9.26898,45.55838
9587,9096,9.27199,45.55837
9588,9096,9.275,45.55837
9589,9096,9.27801,45.55836
9590,9096,9.28102,45.55835
9591,9096,9.28403,45.55834
9592,9096,9.28704,45.55834
9593,9096,9.29005,45.55833
9594,9096,9.29306,45.55832
9595,9096,9.29607,45.55831
9596,9096,9.29909,45.5583
9597,9096,9.3021,45.5583
9598,9096,9.30511,45.55829
9599,9096,9.30812,45.55828
9600,9096,9.31113,45.55827
9601,8502,9.01304,45.56081
9602,8502,9.01605,45.56081
9603,8502,9.01906,45.56081
9604,8502,9.02207,45.56081
9605,8502,9.02508,45.56081
9606,8502,9.02809,45.56081
9607,8502,9.0311,45.56081
9608,8502,9.03412,45.56081
9609,8502,9.03713,45.56081
9610,8502,9.04014,45.5608
9611,8502,9.04315,45.5608
9612,8502,9.04616,45.5608
9613,8502,9.04917,45.5608
9614,9120,9.05218,45.5608
9615,9120,9.05519,45.5608
9616,9120,9.05821,45.5608
9617,9120,9.06122,45.56079
9618,9120,9.06423,45.56079
9619,9120,9.06724,45.56079
9620,9120,9.07025,45.56079
9621,9120,9.07326,45.56079
9622,9120,9.07627,45.56079
9623,9120,9.07928,45.56078
9624,9120,9.08229,45.56078
9625,9120,9.08531,45.56078
9626,9120,9.08832,45.56078
9627,9120,9.09133,45.56077
9628,9120,9.09434,45.56077
9629,9120,9.09735,45.56077
9630,8734,9.10036,45.56077
9631,8734,9.10337,45.56076
9632,8734,9.10638,45.56076
9633,8734,9.1094,45.56076
9634,8734,9.11241,45.56076
9635,8734,9.11542,45.56075
9636,8734,9.11843,45.56075
9637,8834,9.12144,45.56075
9638,9747,9.12445,45.56074
9639,9747,9.12746,45.56074
9640,9747,9.13047,45.56074
9641,9747,9.13348,45.56073
9642,8734,9.1365,45.56073
9643,9747,9.13951,45.56073
9644,9747,9.14252,45.56072
9645,9747,9.14553,45.56072
9646,9747,9.14854,45.56071
9647,9747,9.15155,45.56071
9648,9747,9.15456,45.56071
9649,9747,9.15757,45.5607
9650,9747,9.16058,45.5607
9651,9747,9.1636,45.56069
9652,9747,9.16661,45.56069
9653,9747,9.16962,45.56069
9654,9747,9.17263,45.56068
9655,9368,9.17564,45.56068
9656,9368,9.17865,45.56067
9657,9368,9.18166,45.56067
9658,9368,9.18467,45.56066
9659,9368,9.18769,45.56066
9660,9368,9.1907,45.56065
9661,9368,9.19371,45.56065
9662,9368,9.19672,45.56064
9663,9368,9.19973,45.56064
9664,9368,9.20274,45.56063
9665,9368,9.20575,45.56063
9666,9368,9.20876,45.56062
9667,9368,9.21177,45.56062
9668,9368,9.21479,45.56061
9669,9368,9.2178,45.5606
9670,9368,9.22081,45.5606
9671,9368,9.22382,45.56059
9672,9368,9.22683,45.56059
9673,9368,9.22984,45.56058
9674,9368,9.23285,45.56057
9675,9368,9.23586,45.56057
9676,9368,9.23887,45.56056
9677,9368,9.24189,45.56056
9678,9368,9.2449,45.56055
9679,9368,9.24791,45.56054
9680,9368,9.25092,45.56054
9681,9884,9.25393,45.56053
9682,9884,9.25694,45.56052
9683,9884,9.25995,45.56052
9684,9884,9.26296,45.56051
